"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
223.40850914607464,222.92397562662759,201300.34895833334,-0.00341796875,1.4442891940839313,0.45017464231098564,0.13022907510809803,0
215.57314997268116,215.04816818237305,194188.49609375,0.00054931640625,4.1888162475687949,0.41986135891132592,0.15126989061970522,0
283.74448246436822,300,270900,-0.001953125,0,0.60000000149011612,0,0
267.30388129454059,267.12021636962891,241209.5546875,-0.00054931640625,-1.727082807868598,0.59604197902826217,0.051489507400066623,0
217.10837044653604,216.57960891723633,195571.3828125,-0.0009765625,3.207378445918323,0.48157274631843117,0.15013711908140276,0
239.13766309985004,238.76255798339844,215602.5859375,-0.00091552734375,-0.338160995392073,0.53904872226529166,0.10125659070834857,0
35.121459491491116,30.264555931091309,27328.8935546875,-0.000762939453125,0.32369814676505904,0.89847703260646816,0.44771754549195497,0
30.922855714643045,25.216755867004395,22770.730224609375,-0.0003509521484375,0.74027488833259625,0.89786199219597684,0.49913635204789264,0
20.179350349475524,8.6080223917961121,7773.044189453125,0,0.17413830398871255,0.95015696890728474,0.60060078716314969,0
27.561765895627179,20.920617341995239,18891.3173828125,0.0004119873046875,0.24849276485194061,0.89694490673049709,0.55077220381899361,0
228.75149755936582,228.3667106628418,206215.13671875,-0.00048828125,-4.393944287610708,0.63933377418436255,0.10920776472159097,0
185.12773686669553,184.52845764160156,166629.1953125,-0.00146484375,-16.601463539881685,0.68457607132643772,0.17254562260215145,0
138.4389206016458,137.57823944091797,124233.1484375,-0.0008544921875,7.9670809655573471,0.7381906361210766,0.23835627425366054,0
91.118968082150857,89.706349182128903,81004.832812499997,-0.00048828125,1.712510148182065,0.80602829923276209,0.30553636785384003,0
57.173131206914043,54.602860450744629,49306.3828125,-0.0006103515625,4.2367666765601761,0.84656342587234479,0.3894610416879124,0
22.524529242534047,13.584043502807617,12266.39111328125,-3.0517578125e-05,-0.48224714664898194,0.89946417610554763,0.65533505087841737,0
21.054244712844223,11.180315653483072,10095.824869791666,2.0345052083333332e-05,0.75730959534983988,0.87354865870049359,0.75312426263419729,0
22.956184884700875,14.445165157318115,13043.98388671875,0.0001220703125,0.20765349930714017,0.85453025860121268,0.71926587919968232,0
20.657097188299968,10.316541314125061,9315.836669921875,-9.1552734375e-05,0.3144387885744111,0.85601000173401298,0.78883542250260452,0
18.627920646117829,5.0738643407821655,4581.6995239257812,0,-0.020479169883689252,0.90190508151517879,0.84748009247632283,0
17.907823310137616,0,0,0,0,0.99999999999999989,0.90000000037252881,0
17.986135189830616,1.6622107625007629,1500.976318359375,-2.288818359375e-05,0.02113959887280803,0.95074932189937089,0.89991343458861395,0
149.70423975265419,149.05314064025879,134594.984375,0.00146484375,-37.626323777927212,0.050000000249350807,0.049999999638486607,0
