"Centroid: Magnitude","cen_X","cen_Y","cen_Z","X (m)","Y (m)","Z (m)"
1.1495923190175377,0.78749999997380626,0.83749999999126867,0,0.78749999997380626,0.83749999999126867,0
1.1490485195927755,0.81250000017462254,0.81250000005820755,0,0.81250000017462254,0.81250000005820755,0
1.1495923190479176,0.83749999958963572,0.78750000044528845,0,0.83749999958963572,0.78750000044528845,0
1.1512221766493698,0.86249999986903259,0.76250000015425035,0,0.86249999986903259,0.76250000015425035,0
1.1539334903086393,0.88750000001455154,0.73750000002037264,0,0.88750000001455154,0.73750000002037264,0
1.157718661948367,0.91250000006111787,0.71250000007858039,0,0.91250000006111787,0.71250000007858039,0
1.1625672022334714,0.93750000005820733,0.6874999997089617,0,0.93750000005820733,0.6874999997089617,0
1.1684658745910461,0.9624999996769471,0.66250000053260005,0,0.9624999996769471,0.66250000053260005,0
1.1753988684836292,0.98749999989813642,0.63750000018335418,0,0.98749999989813642,0.63750000018335418,0
1.1620294745354658,0.61249999981664571,0.98749999995634408,0,0.61249999981664571,0.98749999995634408,0
1.1544749887863586,0.63749999996216478,0.96249999988649482,0,0.63749999996216478,0.96249999988649482,0
1.1479601476501973,0.66249999990395703,0.93750000038417036,0,0.66249999990395703,0.93750000038417036,0
1.1425027351755692,0.68750000008149048,0.91249999987485331,0,0.68750000008149048,0.91249999987485331,0
1.1381179638014238,0.7124999995197866,0.88750000011932562,0,0.7124999995197866,0.88750000011932562,0
1.1348182672777956,0.73749999984574954,0.86249999998544791,0,0.73749999984574954,0.86249999998544791,0
1.1326131289821828,0.76249999999126861,0.83749999997380642,0,0.76249999999126861,0.83749999997380642,0
1.1315089482720484,0.78750000045692992,0.81249999956926311,0,0.78750000045692992,0.81249999956926311,0
1.131508948379113,0.8125000001979058,0.7874999999621648,0,0.8125000001979058,0.7874999999621648,0
1.132613128816828,0.83749999960709809,0.76250000014842945,0,0.83749999960709809,0.76250000014842945,0
1.1348182673034419,0.86249999987485326,0.73750000001455185,0,0.86249999987485326,0.73750000001455185,0
1.138117964063152,0.88750000002037255,0.71250000006111802,0,0.88750000002037255,0.71250000006111802,0
1.1425027356605257,0.91250000007858012,0.68750000061700112,0,0.91250000007858012,0.68750000061700112,0
1.1479601476441761,0.93749999961582919,0.66250000098079909,0,0.93749999961582919,0.66250000098079909,0
1.1544749887451409,0.96249999969440947,0.63750000017753339,0,0.96249999969440947,0.63750000017753339,0
1.162029474610603,0.9874999999039572,0.61250000004365579,0,0.9874999999039572,0.61250000004365579,0
1.1490485191043762,0.58749999944993736,0.9874999999505234,0,0.58749999944993736,0.9874999999505234,0
1.140860420704658,0.6124999998224665,0.96249999986903256,0,0.6124999998224665,0.96249999986903256,0
1.1337162350721279,0.63750000043364685,0.93750000059371785,0,0.63750000043364685,0.93750000059371785,0
1.127635801349643,0.6624999999214195,0.91250000032305234,0,0.6624999999214195,0.91250000032305234,0
1.1226364055261076,0.68750000033760428,0.88749999918218214,0,0.68750000033760428,0.88749999918218214,0
1.118732541452798,0.71249999953724896,0.86249999997962712,0,0.71249999953724896,0.86249999997962712,0
1.1159357059024244,0.73749999985157022,0.83749999995634405,0,0.73749999985157022,0.83749999995634405,0
1.1142542352493787,0.76249999999708928,0.81250000047730264,0,0.76249999999708928,0.81250000047730264,0
1.1136931806651571,0.78750000000873088,0.78750000041036383,0,0.78750000000873088,0.78750000041036383,0
1.1142542348435462,0.81250000022118896,0.76249999967694737,0,0.81250000022118896,0.76249999967694737,0
1.1159357057572883,0.83749999962456045,0.73750000000873106,0,0.83749999962456045,0.73750000000873106,0
1.1187325416990304,0.86249999988067416,0.71250000004365577,0,0.86249999988067416,0.71250000004365577,0
1.1226364068608974,0.88750000049185462,0.68750000082654872,0,0.88750000049185462,0.68750000082654872,0
1.1276358015045007,0.91250000009604249,0.66250000049767543,0,0.91250000009604249,0.66250000049767543,0
1.1337162344512066,0.93750000033760428,0.63749999970605131,0,0.93750000033760428,0.63749999970605131,0
1.1408604206876938,0.96249999971187195,0.612500000037835,0,0.96249999971187195,0.612500000037835,0
1.149048519417565,0.98749999990977799,0.58750000013096726,0,0.98749999990977799,0.58750000013096726,0
1.1364693136304056,0.56250000001164124,0.98750000041036401,0,0.56250000001164124,0.98750000041036401,0
1.1276358007302125,0.58749999946739973,0.96249999985157031,0,0.58749999946739973,0.96249999985157031,0
1.1198493198849857,0.61250000029394847,0.93749999940628159,0,0.61250000029394847,0.93749999940628159,0
1.1131318432801682,0.63749999997380624,0.91250000030558998,0,0.63749999997380624,0.91250000030558998,0
